2011,8,15,1118871.9999999998
2011,8,16,1115367.9999999998
2011,8,17,1115319.9999999998
2011,8,18,1098135.9999999998
2011,8,19,1086159.9999999998
2011,8,22,1086651.9999999998
2011,8,23,1107147.9999999998
2011,8,24,1110231.9999999998
2011,8,25,1107291.9999999998
2011,8,26,1119075.9999999995
2011,8,29,1126707.9999999998
2011,8,30,1126731.9999999995
2011,8,31,1120563.9999999995
2011,9,1,1116027.9999999995
2011,9,2,1107687.9999999995
2011,9,6,1114491.9999999995
2011,9,7,1119495.9999999995
2011,9,8,1119747.9999999995
2011,9,9,1111791.9999999995
2011,9,12,1114731.9999999995
2011,9,13,1120323.9999999995
2011,9,14,1125915.9999999995
2011,9,15,1130283.9999999995
2011,9,16,1139295.9999999995
2011,9,19,1152591.9999999995
2011,9,20,1154763.9999999995
2011,9,21,1153203.9999999995
2011,9,22,1140867.9999999995
2011,9,23,1143831.9999999995
2011,9,26,1142487.9999999995
2011,9,27,1137807.9999999995
2011,9,28,1135119.9999999995
2011,9,29,1127427.9999999995
2011,9,30,1116375.9999999995
2011,10,3,1108347.9999999995
2011,10,4,1105839.9999999995
2011,10,5,1112703.9999999995
2011,10,6,1111659.9999999995
2011,10,7,1102611.9999999995
2011,10,10,1125327.9999999995
2011,10,11,1139043.9999999995
2011,10,12,1141311.9999999995
2011,10,13,1148763.9999999995
2011,10,14,1164987.9999999993
2011,10,17,1162575.9999999995
2011,10,18,1165263.9999999993
2011,10,19,1137051.9999999995
2011,10,20,1133091.9999999995
2011,10,21,1130175.9999999995
2011,10,24,1145595.9999999995
2011,10,25,1136031.9999999995
2011,10,26,1139415.9999999995
2011,10,27,1144299.9999999995
2011,10,28,1144611.9999999995
2011,10,31,1144407.9999999995
2011,11,1,1134519.9999999995
2011,11,2,1135599.9999999995
2011,11,3,1142367.9999999995
2011,11,4,1138983.9999999995
2011,11,7,1138371.9999999995
2011,11,8,1146135.9999999995
2011,11,9,1133055.9999999995
2011,11,10,1121031.9999999995
2011,11,11,1120323.9999999995
2011,11,14,1113915.9999999995
2011,11,15,1125351.9999999995
2011,11,16,1120503.9999999995
2011,11,17,1111707.9999999995
2011,11,18,1108755.9999999995
2011,11,21,1101663.9999999995
2011,11,22,1110627.9999999995
2011,11,23,1099251.9999999995
2011,11,25,1095171.9999999995
2011,11,28,1110159.9999999995
2011,11,29,1106667.9999999998
2011,11,30,1117431.9999999998
2011,12,1,1124271.9999999998
2011,12,2,1126383.9999999998
2011,12,5,1130343.9999999998
2011,12,6,1127883.9999999998
2011,12,7,1125663.9999999998
2011,12,8,1127535.9999999998
2011,12,9,1131075.9999999998
2011,12,12,1128939.9999999998
2011,12,13,1125327.9999999995
2011,12,14,1115019.9999999995
2011,12,15,1113531.9999999995
2011,12,16,1116015.9999999995
2011,12,19,1117443.9999999995
2011,12,20,1133859.9999999998
